gpsTime,cameraLon,cameraLat
1250930724,10.7911583,55.31999825
1250930724,10.79111726,55.32001325
1250930724,10.79107395,55.32002906
1250930724,10.79103289,55.32004404
1250930725,10.79098963,55.32005987
1250930725,10.79094861,55.32007491
1250930725,10.79090526,55.32009082
1250930725,10.79086436,55.32010584
1250930725,10.79082111,55.32012175
1250930726,10.79078014,55.32013683
1250930726,10.79073688,55.32015276
1250930726,10.79069592,55.32016788
1250930726,10.79065263,55.32018384
1250930726,10.7906117,55.320199
1250930726,10.79056846,55.32021502
1250930727,10.79052752,55.32023021
1250930727,10.79048433,55.32024629
1250930727,10.79044339,55.32026154
1250930727,10.79040025,55.32027765
1250930727,10.79035937,55.32029294
1250930728,10.79031621,55.32030911
1250930728,10.79027351,55.32032514
1250930728,10.79023234,55.32034062
1250930728,10.79019151,55.32035603
1250930728,10.79014846,55.32037231
1250930729,10.79010768,55.32038778
1250930729,10.79006458,55.32040413
1250930729,10.79002161,55.32042051
1250930729,10.78998086,55.32043605
1250930729,10.78993793,55.3204525
1250930729,10.78989725,55.32046811
1250930730,10.78985432,55.32048466
1250930730,10.78981375,55.32050034
1250930730,10.78977055,55.32051704
1250930730,10.78972808,55.32053346
1250930730,10.78968757,55.32054923
1250930731,10.78964479,55.32056589
1250930731,10.78960427,55.32058166
1250930731,10.78956153,55.32059835
1250930731,10.7895188,55.3206151
1250930731,10.7894784,55.32063096
1250930731,10.7894358,55.32064772
1250930732,10.78939317,55.3206645
1250930732,10.78935283,55.32068046
1250930732,10.78931027,55.32069733
1250930732,10.78926998,55.32071331
1250930732,10.78922626,55.32073066
1250930733,10.78918432,55.32074734
1250930733,10.78914189,55.32076428
1250930733,10.78910166,55.32078031
1250930733,10.78905924,55.32079727
1250930733,10.78901686,55.32081427
1250930734,10.78897673,55.32083036
1250930734,10.78893435,55.32084738
1250930734,10.78889204,55.32086442
1250930734,10.78885194,55.32088057
1250930734,10.78880963,55.32089763
1250930734,10.78876731,55.32091468
1250930735,10.78872507,55.32093179
1250930735,10.78868505,55.32094801
1250930735,10.78864281,55.32096514
1250930735,10.78860055,55.32098226
1250930735,10.78856053,55.32099849
1250930736,10.78851832,55.32101563
1250930736,10.78847611,55.32103277
1250930736,10.78843391,55.32104994
1250930736,10.78839392,55.32106619
1250930736,10.78835173,55.32108335
1250930737,10.78830954,55.32110053
1250930737,10.78826733,55.32111773
1250930737,10.78822734,55.32113402
1250930737,10.78818522,55.3211512
1250930737,10.78814308,55.3211684
1250930737,10.78810315,55.32118471
1250930738,10.78806101,55.32120193
1250930738,10.78801888,55.32121914
1250930738,10.78797675,55.32123638
1250930738,10.7879368,55.32125268
1250930738,10.78789468,55.3212699
1250930739,10.78785251,55.32128712
1250930739,10.7878126,55.32130342
1250930739,10.78777045,55.32132064
1250930739,10.78772833,55.32133786
1250930739,10.7876862,55.32135504
1250930740,10.78764631,55.32137137
1250930740,10.78760419,55.32138858
1250930740,10.78756215,55.32140578
1250930740,10.78752008,55.32142299
1250930740,10.7874802,55.3214393
1250930740,10.78743813,55.32145653
1250930741,10.78739575,55.32147384
1250930741,10.78735393,55.32149096
1250930741,10.78731176,55.32150818
1250930741,10.78727188,55.32152447
1250930741,10.78722967,55.32154171
1250930742,10.78718741,55.32155904
1250930742,10.78714759,55.32157531
1250930742,10.78710526,55.32159263
1250930742,10.78706299,55.32160987
1250930742,10.78702098,55.32162713
1250930743,10.78698101,55.32164349
1250930743,10.78693881,55.32166075
1250930743,10.78689655,55.32167803
1250930743,10.78685649,55.32169438
1250930743,10.78681419,55.32171172
1250930743,10.78677194,55.32172899
1250930744,10.78672962,55.3217463
1250930744,10.7866895,55.3217627
1250930744,10.78664711,55.32178005
1250930744,10.78660477,55.32179736
1250930744,10.78656461,55.32181377
1250930745,10.7865212,55.32183152
1250930745,10.78647903,55.3218487
1250930745,10.78643883,55.32186512
1250930745,10.78639635,55.32188243
1250930745,10.78635614,55.32189886
1250930746,10.78631365,55.32191619
1250930746,10.78627343,55.32193261
1250930746,10.78623092,55.32194994
1250930746,10.78618842,55.3219673
1250930746,10.78614819,55.32198378
1250930746,10.78610565,55.32200115
1250930747,10.78606536,55.32201762
1250930747,10.7860228,55.32203502
1250930747,10.7859825,55.32205151
1250930747,10.78593994,55.32206893
1250930747,10.78589956,55.32208541
1250930748,10.78585696,55.32210283
1250930748,10.78581435,55.32212025
1250930748,10.78577397,55.32213676
1250930748,10.78573129,55.32215418
1250930748,10.78569087,55.3221707
1250930749,10.78564819,55.32218815
1250930749,10.78560776,55.3222047
1250930749,10.78556726,55.32222123
1250930749,10.7855245,55.32223872
1250930749,10.78548402,55.32225527
1250930749,10.78544104,55.32227287
1250930750,10.78540073,55.32228937
1250930750,10.78535793,55.32230685
1250930750,10.78531734,55.32232343
1250930750,10.78527454,55.32234094
1250930750,10.785234,55.3223575
1250930751,10.7851911,55.32237503
1250930751,10.78515052,55.32239162
1250930751,10.78510996,55.32240821
1250930751,10.78506702,55.32242573
1250930751,10.78502639,55.32244232
1250930751,10.78498349,55.32245986
1250930752,10.78494271,55.32247652
1250930752,10.78490207,55.32249315
1250930752,10.78485917,55.32251068
1250930752,10.78481846,55.32252733
1250930752,10.78477549,55.32254491
1250930753,10.78473476,55.32256157
1250930753,10.78469399,55.32257821
1250930753,10.78465096,55.32259581
1250930753,10.78461016,55.32261248
1250930753,10.78456943,55.32262915
1250930753,10.78452629,55.32264677
1250930754,10.78448554,55.32266345
1250930754,10.78444473,55.32268011
1250930754,10.78440165,55.32269775
1250930754,10.78436088,55.32271439
1250930754,10.78432002,55.32273108
1250930755,10.78427695,55.32274873
1250930755,10.7842361,55.32276544
1250930755,10.78419525,55.32278217
1250930755,10.78415207,55.32279981
1250930755,10.78411124,55.3228165
1250930755,10.78407036,55.32283321
1250930756,10.7840272,55.32285085
1250930756,10.78398633,55.32286754
1250930756,10.7839454,55.32288429
1250930756,10.78390198,55.32290201
1250930756,10.78386127,55.32291864
1250930757,10.78382039,55.32293537
1250930757,10.78377947,55.3229521
1250930757,10.78373628,55.32296977
1250930757,10.78369533,55.32298652
1250930757,10.78365439,55.32300328
1250930757,10.78361342,55.32302003
1250930758,10.78357016,55.32303774
1250930758,10.78352917,55.32305451
1250930758,10.78348814,55.32307131
1250930758,10.78344623,55.32308844
1250930758,10.78340384,55.32310574
1250930759,10.78336205,55.32312283
1250930759,10.783321,55.32313961
1250930759,10.78327994,55.32315639
1250930759,10.78323658,55.3231741
1250930759,10.78319552,55.32319092
1250930760,10.78315447,55.32320768
1250930760,10.78311338,55.32322448
1250930760,10.78306998,55.3232422
1250930760,10.78302889,55.32325901
1250930760,10.78298777,55.3232758
1250930760,10.78294664,55.32329259
1250930761,10.78290545,55.32330941
1250930761,10.78286206,55.32332716
1250930761,10.78282095,55.32334396
1250930761,10.78277979,55.32336077
1250930761,10.78273864,55.32337761
1250930762,10.78269745,55.32339442
1250930762,10.78265626,55.32341126
1250930762,10.78261279,55.32342905
1250930762,10.78257156,55.3234459
1250930762,10.78253038,55.32346275
1250930762,10.78248913,55.32347957
1250930763,10.78244791,55.32349646
1250930763,10.78240666,55.32351329
1250930763,10.78236312,55.32353109
1250930763,10.78232187,55.32354798
1250930763,10.78228064,55.32356489
1250930764,10.78223931,55.32358174
1250930764,10.782198,55.32359866
1250930764,10.78215672,55.32361556
1250930764,10.7821154,55.32363245
1250930764,10.78207384,55.32364942
1250930764,10.78203048,55.32366716
1250930765,10.78198917,55.32368406
1250930765,10.78194781,55.32370095
1250930765,10.7819065,55.32371787
1250930765,10.78186511,55.32373481
1250930765,10.78182371,55.32375177
1250930766,10.78178237,55.32376867
1250930766,10.78174093,55.32378561
1250930766,10.78169953,55.32380258
1250930766,10.7816581,55.32381951
1250930766,10.78161663,55.32383645
1250930766,10.78157485,55.32385353
1250930767,10.7815337,55.32387037
1250930767,10.78149221,55.32388735
1250930767,10.78145065,55.32390433
1250930767,10.78140917,55.32392129
1250930767,10.78136536,55.32393918
1250930767,10.78132384,55.32395614
1250930768,10.78128235,55.32397312
1250930768,10.78124079,55.32399008
1250930768,10.78119923,55.32400705
1250930768,10.78115767,55.32402403
